,longitude,latitude,time,altitude,air_temperature,specific_humidity,true_airspeed,flight_id,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,oc,co2_m,h2o_m,so2_m,nox_m,co_m,hc_m,nvpm_m,waypoint
42,1.601375490795284,1.6007505527158332,2022-03-01 00:42:00,11500.0,221.06671,8.310459e-05,99.9337786116672,0.0,60148.23577031521,0.15161981845063668,0.8006659280128193,48.03995568076916,80271.74151359209,0.0,0.40033296400640966,0.6344518986567159,0.011365122194777543,0.00042745039567564525,4.170247762689222e-05,7.17e-05,1090000000000000.0,0.0009607991136153832,0.025317809129906364,0.009854716844868616,6.730050528202958e-06,9.105696027387354e-05,3.4247175728540945e-06,3.3411878759552147e-07,5.744578843716095e-07,42
43,1.6395343193959544,1.6388636611138292,2022-03-01 00:43:00,11500.0,221.06407,8.401644e-05,99.935681114197,0.0,60100.19581463444,0.1516179742486428,0.8007051106395294,48.04230663837176,80146.60225646659,0.0,0.4003525553197647,0.6344548268873492,0.011365180154870315,0.00042743353444525336,4.17008326288052e-05,7.17e-05,1090000000000000.0,0.0009608461327674352,0.025318566115836133,0.009855011494455205,6.7302517523108705e-06,9.106014720552937e-05,3.424684874043566e-06,3.3411559746766494e-07,5.74475060286535e-07,43
44,1.677695326013596,1.6769767695118252,2022-03-01 00:44:00,11500.0,221.06189,8.489744e-05,99.93762794838851,0.0,60052.15350799607,0.1516168757665026,0.8007376740835398,48.04426044501239,80021.6589325246,0.0,0.4003688370417699,0.6344575643003825,0.01136520665361571,0.0004274196056027558,4.169947371734202e-05,7.17e-05,1090000000000000.0,0.0009608852089002478,0.025319102544746633,0.009855220294315936,6.730394347337713e-06,9.106228883073825e-05,3.4246458303453597e-06,3.341117883263765e-07,5.744872317906118e-07,44
45,1.715858561418963,1.7150898779098214,2022-03-01 00:45:00,11500.0,221.06017,8.57471e-05,99.93961912027125,0.0,60004.10924755106,0.15161652312458865,0.8007636169758441,48.04581701855064,79896.9114956942,0.0,0.40038180848792204,0.6344600592481866,0.01136519549352579,0.00042740867023956675,4.169840685264066e-05,7.17e-05,1090000000000000.0,0.0009609163403710128,0.025319418383999134,0.009855343231746498,6.730478304607366e-06,9.106333535332943e-05,3.4246009312482e-06,3.341074079266536e-07,5.744943981432715e-07,45
46,1.754024076391037,1.7532029863078173,2022-03-01 00:46:00,11500.0,221.05869,8.652473e-05,99.9416546360169,0.0,59956.06343053251,0.15161656859672692,0.8007862601322254,48.047175607933525,79772.2832530938,0.0,0.4003931300661127,0.6344623698808765,0.011365180868442175,0.00042739910943320324,4.169747409104422e-05,7.17e-05,1090000000000000.0,0.0009609435121586704,0.025319618643835202,0.009855421180986486,6.730531538234673e-06,9.106393841998975e-05,3.4245514112542702e-06,3.341025767077337e-07,5.744989420136024e-07,46
47,1.7921919217172182,1.7913160947058135,2022-03-01 00:47:00,11500.0,221.05609,8.688784e-05,99.94373450193248,0.0,59908.01625492457,0.15161499476488993,0.8008248711084495,48.04949226650697,79647.32136303745,0.0,0.40041243555422473,0.6344654539281596,0.011365355198085745,0.00042738258420559094,4.169586187371619e-05,7.17e-05,1090000000000000.0,0.0009609898453301392,0.025320312526982563,0.009855691268414098,6.730715988185238e-06,9.10678308847142e-05,3.4245128483148743e-06,3.3409881446974387e-07,5.745146861343828e-07,47
48,1.8303621481935108,1.8294292031038095,2022-03-01 00:48:00,11500.0,221.05457,8.721012e-05,99.945858724461,0.0,59859.96676265806,0.1516150983305185,0.8008479758568428,48.05087855141056,79522.75797942771,0.0,0.4004239879284214,0.6344679489558294,0.011365442482719427,0.00042737293176210576,4.169492017191275e-05,7.17e-05,1090000000000000.0,0.0009610175710282111,0.02532050488139193,0.009855766140541795,6.730767120370007e-06,9.10692221085052e-05,3.4244615205244237e-06,3.3409380688043155e-07,5.745190506315826e-07,48
49,1.8685348066247116,1.8675423115018055,2022-03-01 00:49:00,11500.0,221.05412,8.7490655e-05,99.94802731018505,0.0,59811.91588410665,0.15161689491374275,0.800855402239991,48.05132413439946,79398.60983389361,0.0,0.4004277011199955,0.63446961408483,0.01136543726100103,0.00042737009101133323,4.1694643025495925e-05,7.17e-05,1090000000000000.0,0.0009610264826879891,0.025320190294746157,0.00985564369067651,6.730683496071763e-06,9.106804880745084e-05,3.424396212243652e-06,3.340874353408441e-07,5.745119127004112e-07,49
50,1.9067099478245988,1.9056554198998015,2022-03-01 00:50:00,11500.0,221.0548,8.772855e-05,99.95024026582342,0.0,59763.86455997226,0.1516204270600191,0.800846732697426,48.05080396184556,79274.89164343275,0.0,0.400423366348713,0.6344706339222229,0.011365341115007185,0.00042737436741034564,4.169506023515566e-05,7.17e-05,1090000000000000.0,0.0009610160792369111,0.02531935559727909,0.009855318792611797,6.730461614466594e-06,9.106427632127955e-05,3.4243175891217548e-06,3.340797647923662e-07,5.744929735205413e-07,50
51,1.944887622616119,1.9437685282977972,2022-03-01 00:51:00,11500.0,221.05661,8.7922905e-05,99.95249759823486,0.0,59715.81375601041,0.15162574879459711,0.8008214744381262,48.04928846628757,79151.60617409046,0.0,0.4004107372190631,0.6344710313790172,0.011365149053579488,0.0004273859747790936,4.169619266137499e-05,7.17e-05,1090000000000000.0,0.0009609857693257514,0.02531798524331391,0.009854785395340541,6.730097343159393e-06,9.105780886917358e-05,3.424225254005197e-06,3.340707564883119e-07,5.744618803625339e-07,51
52,1.9830678818315772,1.9818816366957936,2022-03-01 00:52:00,11500.0,221.05959,8.8072804e-05,99.95479931441153,0.0,59667.76446754412,0.15163287527640432,0.800779461052616,48.046767663156956,79028.76804591462,0.0,0.400389730526308,0.6344706174820007,0.011364859802669602,0.00042740494366328455,4.169804328422288e-05,7.17e-05,1090000000000000.0,0.000960935353263139,0.025316074008278493,0.009854041465247642,6.729589293339852e-06,9.10486176766117e-05,3.4241187295201935e-06,3.340603638556286e-07,5.744185146815087e-07,52
